bin_id,segment_id,start_km,end_km,t_start,t_end,density,rate,los_class,bin_size_km,schema_version,analysis_hash,width_m,seg_label,schema_key,window_idx,rate_per_m_per_min,util_percentile,los,util_percent,flag_severity,flag_reason
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:34:00Z,2025-10-20T08:36:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,47,0.0,22.633744855967077,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:34:00Z,2025-10-20T08:36:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,47,0.0,22.633744855967077,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:34:00Z,2025-10-20T08:36:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,47,0.0,22.633744855967077,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:34:00Z,2025-10-20T08:36:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,47,0.0,22.633744855967077,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:34:00Z,2025-10-20T08:36:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,47,0.0,22.633744855967077,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:36:00Z,2025-10-20T08:38:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,48,0.0,22.42798353909465,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:36:00Z,2025-10-20T08:38:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,48,0.0,22.42798353909465,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:36:00Z,2025-10-20T08:38:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,48,0.0,22.42798353909465,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:36:00Z,2025-10-20T08:38:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,48,0.0,22.42798353909465,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:36:00Z,2025-10-20T08:38:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,48,0.0,22.42798353909465,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:36:00Z,2025-10-20T08:38:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,48,0.0,22.42798353909465,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:36:00Z,2025-10-20T08:38:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,48,0.0,22.42798353909465,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:36:00Z,2025-10-20T08:38:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,48,0.0,22.42798353909465,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:38:00Z,2025-10-20T08:40:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,49,0.0,22.42798353909465,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:38:00Z,2025-10-20T08:40:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,49,0.0,22.42798353909465,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:38:00Z,2025-10-20T08:40:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,49,0.0,22.42798353909465,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:38:00Z,2025-10-20T08:40:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,49,0.0,22.42798353909465,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:38:00Z,2025-10-20T08:40:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,49,0.0,22.42798353909465,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:38:00Z,2025-10-20T08:40:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,49,0.0,22.42798353909465,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:38:00Z,2025-10-20T08:40:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,49,0.0,22.42798353909465,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:38:00Z,2025-10-20T08:40:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,49,0.0,22.42798353909465,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:40:00Z,2025-10-20T08:42:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,50,0.0,22.016460905349795,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:40:00Z,2025-10-20T08:42:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,50,0.0,22.016460905349795,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:40:00Z,2025-10-20T08:42:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,50,0.0,22.016460905349795,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:40:00Z,2025-10-20T08:42:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,50,0.0,22.016460905349795,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:40:00Z,2025-10-20T08:42:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,50,0.0,22.016460905349795,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:40:00Z,2025-10-20T08:42:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,50,0.0,22.016460905349795,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:40:00Z,2025-10-20T08:42:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,50,0.0,22.016460905349795,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:40:00Z,2025-10-20T08:42:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,50,0.0,22.016460905349795,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:42:00Z,2025-10-20T08:44:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,51,0.0,21.39917695473251,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:42:00Z,2025-10-20T08:44:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,51,0.0,21.39917695473251,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:42:00Z,2025-10-20T08:44:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,51,0.0,21.39917695473251,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:42:00Z,2025-10-20T08:44:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,51,0.0,21.39917695473251,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:42:00Z,2025-10-20T08:44:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,51,0.0,21.39917695473251,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:42:00Z,2025-10-20T08:44:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,51,0.0,21.39917695473251,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:42:00Z,2025-10-20T08:44:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,51,0.0,21.39917695473251,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:42:00Z,2025-10-20T08:44:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,51,0.0,21.39917695473251,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:44:00Z,2025-10-20T08:46:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,52,0.0,21.193415637860085,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:44:00Z,2025-10-20T08:46:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,52,0.0,21.193415637860085,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:44:00Z,2025-10-20T08:46:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,52,0.0,21.193415637860085,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:44:00Z,2025-10-20T08:46:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,52,0.0,21.193415637860085,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:44:00Z,2025-10-20T08:46:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,52,0.0,21.193415637860085,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:44:00Z,2025-10-20T08:46:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,52,0.0,21.193415637860085,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:44:00Z,2025-10-20T08:46:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,52,0.0,21.193415637860085,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:44:00Z,2025-10-20T08:46:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,52,0.0,21.193415637860085,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:46:00Z,2025-10-20T08:48:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,53,0.0,20.98765432098765,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:46:00Z,2025-10-20T08:48:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,53,0.0,20.98765432098765,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:46:00Z,2025-10-20T08:48:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,53,0.0,20.98765432098765,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:46:00Z,2025-10-20T08:48:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,53,0.0,20.98765432098765,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:46:00Z,2025-10-20T08:48:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,53,0.0,20.98765432098765,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:46:00Z,2025-10-20T08:48:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,53,0.0,20.98765432098765,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:46:00Z,2025-10-20T08:48:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,53,0.0,20.98765432098765,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:46:00Z,2025-10-20T08:48:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,53,0.0,20.98765432098765,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:48:00Z,2025-10-20T08:50:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,54,0.0,20.98765432098765,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:48:00Z,2025-10-20T08:50:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,54,0.0,20.98765432098765,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:48:00Z,2025-10-20T08:50:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,54,0.0,20.98765432098765,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:48:00Z,2025-10-20T08:50:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,54,0.0,20.98765432098765,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:48:00Z,2025-10-20T08:50:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,54,0.0,20.98765432098765,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:48:00Z,2025-10-20T08:50:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,54,0.0,20.98765432098765,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:48:00Z,2025-10-20T08:50:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,54,0.0,20.98765432098765,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:48:00Z,2025-10-20T08:50:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,54,0.0,20.98765432098765,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:50:00Z,2025-10-20T08:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,55,0.0,20.98765432098765,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:50:00Z,2025-10-20T08:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,55,0.0,20.98765432098765,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:50:00Z,2025-10-20T08:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,55,0.0,20.98765432098765,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:50:00Z,2025-10-20T08:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,55,0.0,20.98765432098765,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:50:00Z,2025-10-20T08:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,55,0.0,20.98765432098765,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:50:00Z,2025-10-20T08:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,55,0.0,20.98765432098765,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:50:00Z,2025-10-20T08:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,55,0.0,20.98765432098765,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:50:00Z,2025-10-20T08:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,55,0.0,20.98765432098765,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:52:00Z,2025-10-20T08:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,56,0.0,20.98765432098765,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:52:00Z,2025-10-20T08:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,56,0.0,20.98765432098765,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:52:00Z,2025-10-20T08:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,56,0.0,20.98765432098765,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:52:00Z,2025-10-20T08:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,56,0.0,20.98765432098765,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:52:00Z,2025-10-20T08:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,56,0.0,20.98765432098765,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:52:00Z,2025-10-20T08:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,56,0.0,20.98765432098765,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:52:00Z,2025-10-20T08:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,56,0.0,20.98765432098765,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:52:00Z,2025-10-20T08:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,56,0.0,20.98765432098765,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:54:00Z,2025-10-20T08:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,57,0.0,20.781893004115226,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:54:00Z,2025-10-20T08:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,57,0.0,20.781893004115226,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:54:00Z,2025-10-20T08:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,57,0.0,20.781893004115226,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:54:00Z,2025-10-20T08:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,57,0.0,20.781893004115226,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:54:00Z,2025-10-20T08:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,57,0.0,20.781893004115226,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:54:00Z,2025-10-20T08:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,57,0.0,20.781893004115226,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:54:00Z,2025-10-20T08:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,57,0.0,20.781893004115226,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:54:00Z,2025-10-20T08:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,57,0.0,20.781893004115226,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:56:00Z,2025-10-20T08:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,58,0.0,20.98765432098765,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:56:00Z,2025-10-20T08:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,58,0.0,20.98765432098765,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:56:00Z,2025-10-20T08:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,58,0.0,20.98765432098765,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:56:00Z,2025-10-20T08:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,58,0.0,20.98765432098765,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:56:00Z,2025-10-20T08:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,58,0.0,20.98765432098765,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:56:00Z,2025-10-20T08:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,58,0.0,20.98765432098765,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:56:00Z,2025-10-20T08:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,58,0.0,20.98765432098765,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:56:00Z,2025-10-20T08:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,58,0.0,20.98765432098765,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T08:58:00Z,2025-10-20T09:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,59,0.0,21.39917695473251,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T08:58:00Z,2025-10-20T09:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,59,0.0,21.39917695473251,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T08:58:00Z,2025-10-20T09:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,59,0.0,21.39917695473251,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T08:58:00Z,2025-10-20T09:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,59,0.0,21.39917695473251,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T08:58:00Z,2025-10-20T09:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,59,0.0,21.39917695473251,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T08:58:00Z,2025-10-20T09:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,59,0.0,21.39917695473251,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T08:58:00Z,2025-10-20T09:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,59,0.0,21.39917695473251,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T08:58:00Z,2025-10-20T09:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,59,0.0,21.39917695473251,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T09:00:00Z,2025-10-20T09:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,60,0.0,22.016460905349795,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T09:00:00Z,2025-10-20T09:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,60,0.0,22.016460905349795,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T09:00:00Z,2025-10-20T09:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,60,0.0,22.016460905349795,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T09:00:00Z,2025-10-20T09:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,60,0.0,22.016460905349795,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T09:00:00Z,2025-10-20T09:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,60,0.0,22.016460905349795,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T09:00:00Z,2025-10-20T09:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,60,0.0,22.016460905349795,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T09:00:00Z,2025-10-20T09:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,60,0.0,22.016460905349795,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T09:00:00Z,2025-10-20T09:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,60,0.0,22.016460905349795,A,0.0,none,
B3:0.000-0.200,B3,0.0,0.2,2025-10-20T09:02:00Z,2025-10-20T09:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,61,0.0,22.22222222222222,A,0.0,none,
B3:0.200-0.400,B3,0.2,0.4,2025-10-20T09:02:00Z,2025-10-20T09:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,61,0.0,22.22222222222222,A,0.0,none,
B3:0.400-0.600,B3,0.4,0.6,2025-10-20T09:02:00Z,2025-10-20T09:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,61,0.0,22.22222222222222,A,0.0,none,
B3:0.600-0.800,B3,0.6,0.8,2025-10-20T09:02:00Z,2025-10-20T09:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,61,0.0,22.22222222222222,A,0.0,none,
B3:0.800-1.000,B3,0.8,1.0,2025-10-20T09:02:00Z,2025-10-20T09:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,61,0.0,22.22222222222222,A,0.0,none,
B3:1.000-1.200,B3,1.0,1.2,2025-10-20T09:02:00Z,2025-10-20T09:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,61,0.0,22.22222222222222,A,0.0,none,
B3:1.200-1.400,B3,1.2,1.4,2025-10-20T09:02:00Z,2025-10-20T09:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,61,0.0,22.22222222222222,A,0.0,none,
B3:1.400-1.550,B3,1.4,1.5499999999999998,2025-10-20T09:02:00Z,2025-10-20T09:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,10K Turn to Friel,on_course_narrow,61,0.0,22.22222222222222,A,0.0,none,
